	Olin1	Olin2	Olin3	Olin4	Olin5	Olin6	Olin7	Olin8	Olin9	Olin10	Olin11	Olin12	Olin13	Olin14	Olin15	Olin16	Olin17	Olin18	Olin19	Olin20	Olin21	Olin22	Olin23	Olin24	Olin25	Olin26	Olin27	Olin28	Olin29	Olin30	Olin31	Olin32	Olin33	Olin34	Olin35	Olin36	Olin37	Olin38	Olin39	Olin40	Olin41	Olin42	Olin43	Olin44	Olin45	Olin46	Olin47	Olin48	Olin49	Olin50	Olin51	Olin52	Olin53	Olin54	Olin55	Olin56	Olin57	Olin58	Olin59	Olin60	Olin61	Olin62	Olin63	Olin64	Olin65	Olin66	Olin67	Olin68	Olin69	Olin70	Olin71	Olin72	Olin73	Olin74	Olin75	Olin76	Olin77	Olin78	Olin79	Olin80	Olin81	Olin82	Olin83	Olin84	Olin85	Olin86	Olin87	Olin88	
rhodopseudomonas rhenobacensis	0.0068076608877189797585549600	0.020815697811576303409611300	0.0195611498554175880251743500	0.0047530324346933343473135900	0.0040586611829644461280372300	0.0049103854652590228332924100	0.0009232928315544558112050800	0.0016558073302590510568190300	0	0	0.0107596298687325156014633100	0.0088896072409891708420882500	0.0031849500493667257651842500	0.0106142464415738804623565700	0.0039463688473643189060665600	0	0.0008478887569950822452094300	0.0125140783381303966962833200	0.014667864542270952127757100	0.0014829974344144384630214600	0.0054366292898402990146109400	0.0033436987996121309392449900	0.0025003125390673834229278700	0	0	0.0131677705647656795227999900	0.0039780939625793961253364800	0.0025433643623785543516964200	0.0091755746203606000825801700	0.0026466929571500410237408400	0.0007555837640160788224982600	0.0020874211998497056736108200	0.0007975626485460432917005600	0.0057231624560542882838688600	0.0089516043716380622217882100	0.0246556252344964356541780600	0.0253992443724799187224180100	0.0171977495516301009753580800	0.0056198192291481290685149600	0.0146014240683003083477200300	0.005034891800175214234646100	0.0165067087980757893743957400	0.0117890181828268678659103200	0.0116878183713025099589952400	0.0055716957854101166076332200	0.0093830635702556884822894700	0.0075177371611145045341352300	0.0118016148542992299446307600	0.0109492190860530411456011500	0.008898258679224619428321100	0.0080129275230705538268406400	0.0061280410403662817673270400	0.0016773317007304779556681200	0	0.0112183082791115099842943700	0.0084704845964237614033898900	0.0105334119828094716440549400	0.0120751071665761033629173500	0.0069556346436976153765896500	0.0018013798569704393565471200	0.009264215423889323506402600	0.0045136538027533288196795300	0.0041363905855750272312380200	0.0026564305542642351472326600	0.0053375464366539988897903400	0.0012623871741463106734835600	0.00379223602877043067160500	0	0.0113387255272507370171592700	0.0109363323186847237664728500	0.0181070384645231382084378800	0.0062795531469980596180775800	0.0071678982419100493933351600	0.006603150646165456089048200	0.0118534239461741663091824500	0.0190946412253304054883454500	0.0097928486090890692223825300	0.0087495953312159312631790800	0.003753162039017872557629800	0.0066466863247450089428143300	0.0026016767806851515801934300	0.0049133771606576063991824100	0.0094234993077352431625263700	0.009025318673384335232189600	0.0118620444233563654695886800	0.0028777806555584333362111100	0.009552580987975688681385600	0.0247918682672083556593437400	
flavobacterium sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028099096145740645342574800	0	0	0	0	0	0	0	0	0	0	0.0006844814368634322637170100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004179254182239363798106200	0	
ruminococcus spp.	0.6263048016701461377870563700	0.0693856593719210113653710100	0.0688892668821228100017009700	0.0931594357199893532073462900	0.0838789977812652199794361200	0.079548244537196169899337100	0.0895594046607822136868929300	0.075339233526786823085265800	0.0642838776034970429416302400	0.0109896148140007692730369800	0.0179327164478875260024388500	0.0557620817843866171003717500	0.01273980019746690306073700	0.0063685478649443282774139400	0.0078927376947286378121331100	0.0103663646023203379434860400	0.0144141088689163981685602800	0.0286036076300123353057904400	0.0183348306778386901596963800	0.0059319897376577538520858400	0.0149507305470608222901800900	0.0100310963988363928177349800	0.0050006250781347668458557300	0.0092891479529040198787766200	0.0136265772763197340092115700	0.0711059610497346694231199700	0.2254253245461657804357338900	0.0127168218118927717584821200	0.0091755746203606000825801700	0.0066167323928751025593520900	0.0506241121890772811073835600	0.039661002797144407798605600	0.08214895280024245904515800	0.0024527839097375521216580800	0.0024413466468103806059422400	0.0064319022350860266923942800	0.006349811093119979680604500	0.0032757618193581144714967800	0.0046831826909567742237624700	0.0051534437888118735344894200	0	0.0047162025137359398212559200	0.0013869433156266903371659200	0	0.0007959565407728738010904600	0	0	0.0019669358090498716574384600	0.000782087077575217224685800	0.0006844814368634322637170100	0.0013354879205117589711401100	0.0008754344343380402524752900	0	0	0.010198462071919554531176700	0	0.0014044549310412628858739900	0.000862507654755435954494100	0	0	0.0514678634660517972577922300	0.1278868577446776498909200300	0	0.0026564305542642351472326600	0	0.0012623871741463106734835600	0.0012640786762568102238683300	0	0	0.0009113610265570603138727400	0	0.0006279553146998059618077600	0.0006516271129009135812122900	0.0009433072351664937270068900	0	0.0006819514723332287674409100	0.0006528565739392712814921700	0.0008749595331215931263179100	0	0	0	0	0	0	0	0	0	0	
streptococcus salivarius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008189404548395286178741900	0	0	0.0040279134401401713877168800	0	0.0006934716578133451685829600	0.0019479697285504183264992100	0.0007959565407728738010904600	0.0007819219641879740401907900	0.0046985857256965653338345200	0.0019669358090498716574384600	0.000782087077575217224685800	0.0006844814368634322637170100	0.0020032318807676384567101600	0.0008754344343380402524752900	0.0016773317007304779556681200	25.568421052631578947368421050	0	0.0008470484596423761403389900	0.0014044549310412628858739900	0	0	0.0018013798569704393565471200	0.0020587145386420718903116900	0.0015045512675844429398931800	0.0013787968618583424104126700	0.0013282152771321175736163300	0.0010675092873307997779580700	0.0025247743482926213469671100	0.00379223602877043067160500	0.003106361829025844930417500	0.0037795751757502456723864200	0.0018227220531141206277454800	0.0006466799451615406503013500	0.0012559106293996119236155200	0.0026065084516036543248491500	0.0009433072351664937270068900	0	0.0006819514723332287674409100	0.0013057131478785425629843400	0.0061247167318511518842253500	0.0015012648156071490230519200	0.0024169768453618214337506600	0	0	0	0.0005309010984343726607170400	0	0	0	0.0007997376860389792148175400	
bradyrhizobium elkanii	0.0022692202959063265861849900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008938627384378854783059500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000782087077575217224685800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008749595331215931263179100	0	0	0.0006504191951712878950483600	0	0	0	0	0	0.000597036311748480542586600	0	
opitutus spp.	20.767904148134700916764999550	26.698214013127766753167455350	29.048307535295118217383908830	9.787444389520514087988136430	6.3396287677904648519941555300	13.303216302479744659955806530	1.3110758208073272519112161600	2.0623080298376480912681000400	1.8526613525327847775777834900	2.4250416689561697529168269300	19.411567797623317313439973220	18.786972684661386778729594310	7.8540868217383457369443589200	11.158757284026620530075467290	10.914669639597865014453575900	2.1173299700239290249570227800	1.7381719518399186026793284700	23.425460786241664729964066720	20.568013054399442621147393700	8.579140158087526508579140160	7.5378865103635745837580700	6.7124753402213528605343230700	2.7428428553569196149518689800	2.0668354195211444230277977800	3.1995203444798735453628757500	17.972690043848675980669712810	18.598915306379536684656491590	8.492293605981992980314359840	14.462999495343395880166995460	8.552788291030357568218510970	2.3219089068214102215371596100	2.7856635911994322214336408800	2.7188910688934615814072195400	14.457525958629711389093287550	13.729319759445977067617164290	29.814010827035429061478265530	28.768877459228921272925463800	30.399888624098141824107969110	21.546386924553926848686367260	24.262413357726300600376201400	21.884660698641586192312727200	25.924965218006461197443818240	18.024021858226654276639713730	13.859804618636226393041852130	14.164046643053289290404743900	17.400109469074986316365626710	17.156415918808438659963351030	25.167927144697632792753808480	16.195459202427598288793474270	14.022286715584273354506625780	13.155223761001081745215614520	23.065946475938684572218963660	12.914615429774315019666714190	0.4842105263157894736842105300	15.731127745935912864340057520	12.464318083637564905088220100	9.219544394820370214319822480	10.504480727266454489783596830	8.941468334473284566605998080	10.132761695458721380577522380	13.785152550747313377527072100	10.888437523508613556006920940	10.369931198036593268713720410	9.721207613329968521297931970	9.444254665015585635595029680	17.404531969955185255317805970	13.510472891832787672704749140	8.456552352551358515573227300	19.132209539647743593620077100	20.100067440715965222463226580	26.472490235132828060736180450	15.733420409803638373093370680	17.145612594648838148857697670	14.978775587208753891142345060	14.445937097830258969090785940	24.765749669253535918384047790	22.816031546029652745588321700	20.351558740408256118154535350	9.472980986481110335457623050	19.599869483250350461642577460	12.113407090870065757380631820	12.544834566591000658392539530	14.903626597464353801657086110	9.349168343429302555226986760	12.023664778624595949111829420	6.1757172868283979395090506200	25.911972966195804028801031680	46.619908669956254348573667840	
bacteroides caccae	0	0	0.0008504847763225038271814900	0	0	0	0.0009232928315544558112050800	0.0008279036651295255284095100	0	0	0	0	0	0	0	0	0	0.0008938627384378854783059500	0	0	0	0	0	0	0.0013626577276319734009211600	0	0.0026520626417195974168909900	0	0	0	0	0	0	0.0024527839097375521216580800	0.0008137822156034602019807500	0	0	0	0	0	0.0010069783600350428469292200	0	0.0013869433156266903371659200	0	0	0	0	0	0	0.0013689628737268645274340200	0	0	0.0008386658503652389778340600	0	0.0010198462071919554531176700	0.0033881938385695045613559600	0.0028089098620825257717479800	0	0.0034778173218488076882948300	0.0045034496424260983913677900	0.0020587145386420718903116900	0.0015045512675844429398931800	0	0	0	0	0	0	0	0.0027340830796711809416182100	0.0051734395612923252024108200	0.0006279553146998059618077600	0.0026065084516036543248491500	0.0018866144703329874540137700	0.0005644487593416269671039300	0.0027278058893329150697636400	0.0013057131478785425629843400	0.0017499190662431862526358200	0.0007506324078035745115259600	0.0024169768453618214337506600	0.0026016767806851515801934300	0.0068787280249206489588553800	0.0028995382485339209730850400	0.0015927032953031179821511100	0.0037068888822988642092464600	0	0.00298518155874240271293300	0.0007997376860389792148175400	
rhodothermus spp.	0	0.0013877131874384202273074200	0	0	0	0	0	0	0	0	0.0023910288597183368003251800	0	0	0	0	0.0008638637168600281619571700	0	0.0080447646459409693047535600	0.0110008984067032140958178300	0	0	0	0	0	0	0.0013167770564765679522800	0	0	0	0	0	0	0.0007975626485460432917005600	0.0032703785463167361622107800	0.0032551288624138408079229800	0	0	0	0	0.0008589072981353122557482400	0	0.0023581012568679699106279600	0.0117890181828268678659103200	0.0029219545928256274897488100	0.0103474350300473594141759900	0.0039096098209398702009539400	0	0	0.0015641741551504344493715900	0.0123206658635417807469061400	0.0073451835628146743412705800	0	0.0100639902043828677340087400	0	0	0.0008470484596423761403389900	0.00070222746552063144293700	0	0.0011592724406162692294316100	0.0036027597139408787130942300	0.0010293572693210359451558400	0	0	0	0.003202527861992399333874200	0.0012623871741463106734835600	0.0025281573525136204477366700	0	0	0.0009113610265570603138727400	0.0032333997258077032515067600	0.0012559106293996119236155200	0.0065162711290091358121228700	0.0037732289406659749080275400	0.0005644487593416269671039300	0	0.0026114262957570851259686800	0.0052497571987295587579074500	0.0007506324078035745115259600	0.0102721515927877410934403200	0.0045529343661990152653385100	0.0009826754321315212798364800	0.0014497691242669604865425200	0	0.0007413777764597728418492900	0	0	0	
elizabethkingia meningoseptica	0	0	0	0	0	0	0.0009232928315544558112050800	0.0049674219907771531704570900	0	0	0.0011955144298591684001625900	0	0	0	0	0.0008638637168600281619571700	0	0.0008938627384378854783059500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024413466468103806059422400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
cytophaga spp.	0	0	0	0	0	0	0	0	0	0	0.0023910288597183368003251800	0.0008081461128171973492807500	0	0	0	0	0	0.0062570391690651983481416600	0.0064171907372435415558937300	0	0	0	0	0	0	0.0079006623388594077136800	0.0039780939625793961253364800	0	0	0	0	0	0	0.0098111356389502084866323300	0.0065102577248276816158459700	0	0	0.0008189404548395286178741900	0	0	0	0.0141486075412078194637677700	0.03467358289066725842914800	0.0175317275569537649384928600	0.0246746527639590878338042700	0.0117288294628196106028618300	0.000939717145139313066766900	0.0009834679045249358287192300	0.0203342640169556478418307100	0.0246413317270835614938122900	0.0140226231653734691969711100	0.0017508688686760805049505800	0.0184506487080352575123493500	0	0.0010198462071919554531176700	0.0008470484596423761403389900	0	0.0025875229642663078634822900	0.0034778173218488076882948300	0.0189144884981896132437447100	0.0010293572693210359451558400	0.0030091025351688858797863500	0.0027575937237166848208253500	0.0132821527713211757361633200	0.0042700371493231991118322700	0.0012623871741463106734835600	0.0088485507337976715670783300	0.0020709078860172299536116600	0.0018897875878751228361932100	0.0045568051327853015693636900	0.0116402390129077317054243500	0.0018838659440994178854232700	0.0162906778225228395303071800	0.0141496085274974059051032900	0.0073378338714411505723510400	0.0047736603063326013720863600	0.0039171394436356276889530100	0.0069996762649727450105432600	0.003753162039017872557629800	0.0181273263402136607531299900	0.0065041919517128789504835900	0	0.0043493073728008814596275500	0.0015927032953031179821511100	0.0014827555529195456836985900	0	0	0	
eubacterium rectale	0	0.0013877131874384202273074200	0.0017009695526450076543629900	0	0	0	0	0	0	0	0.0035865432895775052004877700	0.0024244383384515920478422500	0.0010616500164555752550614200	0.0010614246441573880462356600	0	0	0	0.001787725476875770956611900	0.0045837076694596725399240900	0	0	0	0	0	0	0.0026335541129531359045600	0	0	0.0045877873101803000412900900	0	0	0	0	0.0008175946365791840405526900	0.0016275644312069204039614900	0.0021439674116953422307980900	0.0021166036977066598935348300	0	0	0	0.0010069783600350428469292200	0.0023581012568679699106279600	0.003467358289066725842914800	0.000973984864275209163249600	0.0023878696223186214032713800	0.0007819219641879740401907900	0	0.0029504037135748074861576900	0.0015641741551504344493715900	0.0020534443105902967911510200	0.0013354879205117589711401100	0.0026263033030141207574258700	0.0041933292518261948891703100	0	0	0.0016940969192847522806779800	0.0014044549310412628858739900	0.000862507654755435954494100	0.0011592724406162692294316100	0	0.0010293572693210359451558400	0	0	0.0013282152771321175736163300	0	0	0.00379223602877043067160500	0	0.0018897875878751228361932100	0.0027340830796711809416182100	0.0019400398354846219509040600	0.0018838659440994178854232700	0.0026065084516036543248491500	0	0.0005644487593416269671039300	0.0020458544169996863023227300	0.0019585697218178138444765100	0.0008749595331215931263179100	0.0007506324078035745115259600	0.0012084884226809107168753300	0.0006504191951712878950483600	0	0	0	0	0	0	0	
